,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,train_predicted_price,SalePrice
637,639,0.0,0.835276454804592,19.179444678574843,13.91748482388212,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.10204895263705127,0.059575981342091314,0.20372710578866687,1.0,0.5971179531423054,5,5.3480401495633,1910,1950,0.1930695369932758,0.10175620650127012,0.4105873155640172,0.20273862612078367,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.04166679170767088,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,81.59172696585158,396.38892365172205,1.0,0.5456464387304844,1.0,0.4611013529285492,5.883142687345977,0.0,0.0,7.406792640984404,0.0,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.6439950469499185,1.0,0.0,0.05315609585896617,0.0,0.0,0.0,0.0,0.0,0.02237124698663161,0.0,0.24258836169097714,59.775521914480436,0.0,13.13210190912239,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.5062614073649297,0.3406467264013427,0.23839639174430136,87663.164,84999.0
638,640,0.725922284361662,0.835276454804592,16.494296101906794,12.217089640300154,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.2449626703020953,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,8,3.9915166332550287,2006,2006,0.3320895852215092,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,1.0,0.4844312643712882,0.5119171436967562,204.39318360053863,0.7466986658418981,0.0,51.387547244983594,699.1212473868737,1.0,1.0,1.0,1.0,6.3981378935836934,0.0,0.0,8.244272257927966,0.993439755709873,0.0,2,0.0,1,0.7509568515396371,1.0,2.1373693553807915,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2006.0,1.0,3.0,648.0,0.619193775689959,1.0,1.0,57.87595919222972,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.40531572922458375,1.0,0.3426060619158826,263548.0,264559.99999999977
639,641,0.725922284361662,0.835276454804592,18.248543430146565,14.749849342901644,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,8,3.9915166332550287,2003,2004,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.33844266355313474,29.102206076841522,0.38207453014262427,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.6584141087637657,0.5119171436967562,212.38087315543598,0.7466986658418981,0.0,45.613012793759225,698.3144920306453,1.0,1.0,1.0,1.0,6.374277894690927,0.0,0.0,8.204594399922964,0.0,0.0,1,1.0688365163293567,1,0.7509568515396371,1.0,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2003.0,0.7201724576553057,2.0,588.0,0.619193775689959,1.0,1.0,41.23612999314282,18.509496496396004,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3148554780732324,0.3406467264013427,0.23839639174430136,278605.78,273998.99999999977
640,642,1.0,1.0,18.7267572693832,13.43413067441367,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.28459988131289266,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,7,3.9915166332550287,2001,2001,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.5119171436967562,148.7382544160495,0.7466986658418981,0.0,47.32552377919181,508.3681158779247,1.0,1.0,1.0,1.0,6.100381254812301,1047.9580540863878,0.0,8.504814678639411,0.993439755709873,0.0,2,1.0688365163293567,3,0.7509568515396371,0.4710952510220258,2.1373693553807915,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,2001.0,1.0,2.0,650.0,0.619193775689959,1.0,1.0,0.0,23.942770605926174,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3887133532101114,0.3406467264013427,0.23839639174430136,239696.19,225999.00000000003
641,643,0.5112047837575301,0.835276454804592,20.61351878892949,14.955943473927093,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5148237106543889,8,5.3480401495633,1972,1995,0.1930695369932758,0.10175620650127012,0.5494365425635059,0.20273862612078367,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.6584141087637657,0.5119171436967562,235.64010420963902,0.7466986658418981,0.0,64.95154120040857,870.5842563694839,1.0,0.5456464387304844,1.0,1.0,6.5804155971842375,840.37881850023,0.0,8.931765761730428,0.993439755709873,0.0,2,1.0688365163293567,4,0.7509568515396371,1.0,2.3737528169215443,1.0,2.4049762890637103,0.3097993782641732,0.652864358519522,1972.0,1.0,2.0,538.0,0.619193775689959,1.0,1.0,52.583745155259784,16.460885470392036,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.5628257344940393,0.3406467264013427,0.23839639174430136,350513.9,344999.00000000006
642,644,1.0,0.835276454804592,21.4790387330487,14.382266102740966,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.2360852638216652,0.5431057321602576,0.20372710578866687,1.0,0.9109864570094044,5,3.9915166332550287,1969,1969,0.2367803185678797,0.10175620650127012,0.4170422875553767,0.2928110524177163,0.33844266355313474,22.27917187563084,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.2381654567427496,111.5738186240805,0.4092013434292217,9.430435470230107,0.0,389.3885596580813,1.0,1.0,1.0,1.0,5.8674989701375315,1008.313088923185,0.0,8.28585778254116,0.0,0.0,2,1.0688365163293567,4,0.7509568515396371,0.15124070732635428,2.1373693553807915,0.6213230392386434,0.0,0.05315609585896617,0.652864358519522,1969.0,1.0,2.0,462.0,0.619193775689959,1.0,1.0,44.50387847743802,0.0,0.0,0.0,0.0,0.0,0.11423639484676801,0.5636577379322931,0.0,0.3947551532040836,0.3406467264013427,0.23839639174430136,155880.14,151998.99999999997
643,645,0.6159494391103078,1.0,22.323329334894943,14.019383066319078,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.28459988131289266,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,9,3.9915166332550287,2009,2009,0.1930695369932758,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.5326670269760054,17.76883963279312,0.38207453014262427,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.4312725858729258,0.5119171436967562,200.22384790111667,0.7466986658418981,0.0,72.02600228762984,797.4053018424927,1.0,1.0,1.0,1.0,6.487668313529188,0.0,0.0,8.393938276331848,0.993439755709873,0.0,2,1.0688365163293567,2,0.7509568515396371,1.0,2.1373693553807915,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2009.0,1.0,3.0,478.0,0.619193775689959,1.0,1.0,42.674226422004985,17.831694075689448,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4240500090141349,1.0,0.3426060619158826,349888.38,370876.9999999997
644,646,0.6159494391103078,0.835276454804592,20.650439520492586,14.326364959638465,1.0,1.0,0.6133590589690368,0.3700615452625522,0.06153894440969523,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,3.9915166332550287,1971,1971,0.3320895852215092,0.10175620650127012,0.5494365425635059,0.2949176977754377,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.3045690368593552,74.83051731367388,0.5072578334365059,4.906375473621528,73.27771143310937,476.1568754328435,1.0,0.4298306549196964,1.0,1.0,6.043447680775138,0.0,0.0,7.663290106913236,0.993439755709873,0.0,1,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,1.834658572423144,1.0,0.0,0.05315609585896617,0.20214179159631868,1979.0,0.2815341034334399,2.0,576.0,0.619193775689959,1.0,1.0,0.0,27.504116856831512,7.223187878626074,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4328808803379901,0.3406467264013427,0.23839639174430136,131121.83,143249.00000000012
645,647,0.6159494391103078,0.835276454804592,17.867914092811773,13.480169684217827,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,5,3.9915166332550287,1950,1950,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.0,0.2784285935360484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5456464387304844,1.0,1.0,6.093864868576125,0.0,0.0,7.74473200242154,0.0,0.0,1,0.0,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,0.6213230392386434,0.0,0.05315609585896617,0.20214179159631868,1950.0,0.2815341034334399,2.0,420.0,0.619193775689959,1.0,1.0,0.0,7.765584678356642,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4198462308763044,0.3406467264013427,0.23839639174430136,100859.72,98299.00000000003
646,648,0.6159494391103078,0.835276454804592,22.323329334894943,14.309541112792369,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.10204895263705127,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,3.9915166332550287,1953,1953,0.3320895852215092,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.5326670269760054,20.334895194164897,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.4312725858729258,0.2381654567427496,112.70189488542543,0.7466986658418981,0.0,68.58742846370279,523.9450921671614,1.0,1.0,1.0,1.0,6.126579010822273,0.0,0.0,7.797776855224904,0.0,0.0,1,0.0,3,0.7509568515396371,0.15124070732635428,1.834658572423144,1.0,1.6882544655059455,0.3800838859766915,0.652864358519522,1953.0,0.7201724576553057,2.0,495.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,30.144392402345343,0.0,1.0,0.5636577379322931,0.0,0.3877520800375265,0.3406467264013427,0.23839639174430136,149458.06,154999.0
647,649,1.0,0.835276454804592,19.724782431239145,13.627561259213088,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.1501969798772637,0.900862860290068,0.20372710578866687,1.0,0.9109864570094044,6,3.9915166332550287,1966,1966,0.1930695369932758,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.33844266355313474,25.437293953869467,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,79.13782261189037,378.8545170801409,1.0,0.4298306549196964,1.0,1.0,6.0960434296923625,943.992849792571,0.0,8.444770645529601,0.0,0.0,1,1.0688365163293567,4,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1966.0,0.2815341034334399,2.0,442.0,0.619193775689959,1.0,1.0,0.0,17.41132488914785,14.644807657947972,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4339309408027753,0.3406467264013427,0.23839639174430136,158331.89,154999.0
648,650,0.044754129595856985,0.3712831927722702,8.946397948297633,10.765922129478634,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.0,0.5441948822855746,0.20372710578866687,0.13075564039060794,0.226895643937064,4,4.679500293717144,1970,1970,0.1930695369932758,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.4844312643712882,0.25477761913058,43.08509593278825,0.7092252634056709,10.918610976810525,0.0,322.83261430816964,1.0,0.5456464387304844,1.0,1.0,5.702232468937773,0.0,0.0,7.121726373017057,0.993439755709873,0.0,1,0.0,1,0.7509568515396371,0.15124070732635428,1.4118828587639232,1.0,0.0,0.05315609585896617,0.0,0.0,0.0,0.0,0.0,0.02237124698663161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.6526296338257284,0.3406467264013427,0.23839639174430136,80852.19,84499.00000000004
649,651,1.0,1.0,18.810500909069688,13.746136369131264,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.28459988131289266,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,7,4.679500293717144,2007,2007,0.1930695369932758,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.45035282371849533,0.0,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,82.61894244067446,403.8077602180404,1.0,1.0,1.0,1.0,5.907880721238294,1012.0277996419986,0.0,8.320144076282054,0.0,0.0,2,1.0688365163293567,3,0.7509568515396371,0.4710952510220258,2.1373693553807915,1.0,0.0,0.05315609585896617,0.652864358519522,2007.0,0.7201724576553057,2.0,562.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5062614073649297,0.3406467264013427,0.23839639174430136,201693.03,205949.00000000012
650,652,0.4907022120626292,0.835276454804592,17.867914092811773,13.994180254900273,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.10204895263705127,0.0,0.20372710578866687,1.0,0.9109864570094044,4,3.9915166332550287,1940,1950,0.1930695369932758,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.4312725858729258,0.33814574729440816,0.0,0.7466986658418981,0.0,79.07578727203759,378.41470884901383,1.0,0.4298306549196964,1.0,1.0,5.842376475820117,903.2434065786141,0.0,8.197998767101122,0.993439755709873,0.0,1,0.0,4,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,0.9033340706689312,0.3800838859766915,0.20214179159631868,1940.0,0.2815341034334399,1.0,296.0,0.16620133136094678,0.06137018554895255,0.24258836169097714,31.064436786188264,0.0,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.4240500090141349,0.3406467264013427,0.23839639174430136,109978.09,107999.0
651,653,1.0,0.835276454804592,19.724782431239145,13.91062311845078,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.2494921198550069,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,7,3.9915166332550287,1996,1996,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,86.58256402144494,432.8641018095819,1.0,1.0,1.0,1.0,5.985119521345603,967.4793379490144,0.0,8.357932699604651,0.0,0.0,2,1.0688365163293567,2,0.7509568515396371,0.4710952510220258,2.1373693553807915,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1996.0,0.7201724576553057,2.0,512.0,0.619193775689959,1.0,1.0,0.0,17.124904741845082,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5628257344940393,0.3406467264013427,0.23839639174430136,190709.73,190998.99999999997
652,654,0.3283668400124045,0.3712831927722702,17.867914092811773,14.280807461733868,1.0,0.0,0.0,0.3700615452625522,0.0,0.0,0.006471614505862677,0.5441948822855746,0.20372710578866687,1.0,0.3001068753731476,6,5.3480401495633,1906,1995,0.1930695369932758,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,79.13782261189037,378.8545170801409,1.0,1.0,1.0,1.0,5.843397845868485,851.4623761530684,0.0,8.163655534909152,0.0,0.0,1,0.0,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,0.0,0.05315609585896617,0.20214179159631868,1906.0,0.2815341034334399,1.0,216.0,0.619193775689959,1.0,1.0,18.947094101772002,0.0,15.23592813285765,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.3877520800375265,0.3406467264013427,0.23839639174430136,138026.86,134999.00000000012
653,655,0.6159494391103078,0.835276454804592,23.31085006180069,14.306292640492408,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.3685987101504661,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,8,4.679500293717144,1995,1995,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.33844266355313474,33.83959207467658,0.28124598090368064,0.7401674378623554,1.0,0.2431117014681501,0.7988616595951029,0.6584141087637657,0.5119171436967562,268.6335091580747,0.7466986658418981,0.0,55.2364656288828,931.6807378266973,1.0,1.0,1.0,1.0,6.621241858698238,0.0,0.0,8.619552941115142,0.993439755709873,0.0,2,1.0688365163293567,2,0.7509568515396371,0.4710952510220258,2.1373693553807915,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1995.0,1.0,3.0,839.0,0.619193775689959,1.0,1.0,48.307754972249136,10.398102904926297,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5518843589038117,0.3406467264013427,0.23839639174430136,361673.22,349999.0000000001
654,656,0.2961646657047651,0.3712831927722702,8.946397948297633,10.491272486304123,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.024071134442731547,0.5441948822855746,0.20372710578866687,0.13075564039060794,0.9109864570094044,6,3.9915166332550287,1971,1971,0.1930695369932758,0.10175620650127012,0.4820808924107353,0.6872429906542056,0.33844266355313474,26.406842767215476,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,63.7315138842835,275.0826504575387,1.0,0.4298306549196964,1.0,1.0,5.560104936411153,672.2525036617807,0.0,7.795515872446521,0.0,0.0,1,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.0,0.05315609585896617,0.20214179159631868,1971.0,0.2815341034334399,1.0,264.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5920696021379903,0.3406467264013427,0.18201744873191134,91324.555,87999.00000000001
655,657,0.6159494391103078,0.835276454804592,20.083203411640284,14.211311335630453,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,5,5.3480401495633,1959,2006,0.1930695369932758,0.10175620650127012,0.4820808924107353,0.2928110524177163,0.33844266355313474,10.401020861190432,0.28124598090368064,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.3045690368593552,158.36635229054926,0.7466986658418981,0.0,40.57842415720609,506.6801128724292,1.0,1.0,1.0,1.0,6.097492221011278,0.0,0.0,7.750605860174821,0.993439755709873,0.0,1,1.0688365163293567,3,0.7509568515396371,0.4710952510220258,1.834658572423144,1.0,0.0,0.05315609585896617,0.652864358519522,1959.0,0.7201724576553057,1.0,312.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.5518843589038117,0.3406467264013427,0.23839639174430136,147777.67,145499.00000000012
656,658,0.4907022120626292,0.835276454804592,17.867914092811773,13.480169684217827,1.0,1.0,0.0,0.7588512861593052,0.0,0.6420771533588145,0.26675515337652245,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,7,4.679500293717144,1931,2000,0.1930695369932758,0.10175620650127012,0.4822753054101222,0.26321938022626656,0.07510859719519472,0.0,0.1511464057902108,0.20903986267404154,0.21118124875737185,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,80.37139824515202,387.6357041760709,1.0,0.4298306549196964,1.0,1.0,5.934532877212222,775.20190931747,0.0,8.19136918677465,0.0,0.0,1,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,1931.0,0.7201724576553057,1.0,270.0,0.619193775689959,1.0,0.24258836169097714,0.0,0.0,11.252030374262088,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.3154098519996556,0.3406467264013427,0.23839639174430136,162348.1,148999.00000000012
657,659,0.3283668400124045,0.835276454804592,21.135482765804753,15.502759291711016,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.1501969798772637,0.0,0.20372710578866687,1.0,0.3001068753731476,6,3.9915166332550287,1948,1950,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,88.43087247686259,446.6440833438733,1.0,0.4298306549196964,1.0,1.0,5.987644208002813,646.5879461665703,0.0,8.154283447787213,0.0,0.7108952872991392,1,0.0,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,1948.0,0.2815341034334399,1.0,330.0,0.619193775689959,1.0,1.0,42.24570308222521,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.34732621248435197,0.3406467264013427,0.1736317399365738,108137.125,97498.99999999997
658,660,0.6159494391103078,0.835276454804592,20.61351878892949,14.195498218301662,1.0,1.0,0.0,0.3700615452625522,0.06153894440969523,0.0,0.10204895263705127,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,5,5.3480401495633,1964,1999,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.7401674378623554,1.0,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.25477761913058,133.9394280726322,0.7466986658418981,0.0,84.76496720305488,685.3883694624252,1.0,1.0,1.0,1.0,6.3582602002115145,0.0,0.0,8.178006750641531,0.993439755709873,0.0,1,0.0,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,0.0,0.05315609585896617,0.20214179159631868,1968.0,1.0,2.0,480.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.3999335218475728,0.3406467264013427,0.23839639174430136,162786.08,166998.99999999985
659,661,1.0,0.835276454804592,21.73746621342355,14.696099879823437,1.0,1.0,0.0,0.3700615452625522,0.09408805143672727,0.0,0.2360852638216652,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,7,5.3480401495633,1976,1976,0.1930695369932758,0.10175620650127012,0.5494365425635059,0.2949176977754377,0.33844266355313474,21.064054401863274,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,81.40950336847483,395.0776922204424,1.0,0.4298306549196964,1.0,1.0,6.159227157655896,950.1717826457907,0.0,8.508720489839915,0.0,0.0,2,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1976.0,0.7201724576553057,2.0,550.0,0.619193775689959,1.0,1.0,0.0,16.610902207588218,15.553279767702767,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5612548804141139,0.3406467264013427,0.23839639174430136,197672.17,197899.00000000003
660,662,1.0,0.835276454804592,16.292362616826953,17.923482180373174,1.0,1.0,1.1885093433059368,0.3700615452625522,0.09408805143672727,0.0,0.3685987101504661,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,8,5.3480401495633,1994,2005,0.3320895852215092,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.33844266355313474,30.612868275759023,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,1.0,0.3151017774102625,0.5119171436967562,229.7976900245773,0.5479232587924214,8.279525090365818,21.609209074702573,742.8956693935289,1.0,1.0,1.0,1.0,6.453000686466481,911.8825947933838,0.0,8.805568268512213,0.993439755709873,0.0,2,1.0688365163293567,4,0.7509568515396371,0.4710952510220258,2.2619679586369292,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1994.0,0.7201724576553057,3.0,711.0,0.619193775689959,1.0,1.0,80.11741095548929,13.551177905872311,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5628257344940393,0.3406467264013427,0.23839639174430136,394587.28,401998.99999999994
661,663,0.6159494391103078,0.835276454804592,27.758886136378322,14.905243744829061,1.0,1.0,0.0,0.3700615452625522,0.06153894440969523,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,2.539439352456417,1968,1968,0.3320895852215092,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.33844266355313474,20.334895194164897,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.04166679170767088,0.3864276002912658,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,113.49308763996224,647.2150270709493,1.0,0.5456464387304844,1.0,1.0,6.309051266796173,0.0,0.0,8.09656984579632,0.993439755709873,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.834658572423144,0.0,1.6882544655059455,0.3097993782641732,0.652864358519522,1968.0,0.7201724576553057,2.0,576.0,0.619193775689959,1.0,1.0,0.0,0.0,15.260745496236362,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5628257344940393,0.3406467264013427,0.23839639174430136,110487.86,109998.99999999991
662,664,0.3595414182125053,0.835276454804592,23.148102931175572,14.212436981394768,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.10204895263705127,0.5441948822855746,0.20372710578866687,1.0,0.226895643937064,4,3.9915166332550287,1972,1972,0.1930695369932758,0.10175620650127012,0.5494365425635059,0.2949176977754377,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.4844312643712882,0.25477761913058,173.9904376089036,0.5479232587924214,8.279525090365818,12.728675057360025,542.3845226971952,1.0,0.4298306549196964,1.0,1.0,6.184721699279238,0.0,0.0,7.8924438163640716,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.0,0.05315609585896617,0.20214179159631868,1974.0,0.7201724576553057,2.0,588.0,0.619193775689959,1.0,1.0,0.0,0.0,13.628124005235069,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.3148554780732324,0.3406467264013427,0.23839639174430136,134559.17,137499.0
